Time,RobotMode,BatteryVoltage,LagTime,Throttle,LeftMotorOut,RightMotorOut,Velocity,Distance,Ultrasonic,GyroAngle,PSIReadout,ArmState,ShiftHigh,ShooterState
02:09:32.466 PM 12/27/2014,Teleop Enabled,11.712938,49.000000,1.000000,1.000000,1.000000,-4.679444,4.684350,85.801972,295.836073,86.535634,FALSE,FALSE,Ready
02:09:32.567 PM 12/27/2014,Teleop Enabled,11.700373,51.000000,1.000000,1.000000,1.000000,-6.064788,-1.114725,86.170791,295.853958,86.627186,FALSE,FALSE,Ready
02:09:32.668 PM 12/27/2014,Teleop Enabled,11.807175,50.000000,1.000000,1.000000,0.400000,-4.473853,-7.014000,85.921911,295.728634,87.084950,FALSE,FALSE,Ready
02:09:32.769 PM 12/27/2014,Teleop Enabled,12.102451,50.000000,1.000000,1.000000,0.400000,-4.930326,-13.013475,83.708146,295.050102,87.313832,FALSE,FALSE,Ready
02:09:32.870 PM 12/27/2014,Teleop Enabled,12.014496,51.000000,1.000000,1.000000,0.400000,-4.850139,-20.165250,75.870136,290.528197,87.268056,FALSE,FALSE,Ready
02:09:32.971 PM 12/27/2014,Teleop Enabled,12.001931,49.000000,0.881890,1.000000,0.352756,-4.645082,-26.252400,72.209925,283.616413,87.222279,FALSE,FALSE,Ready
02:09:33.071 PM 12/27/2014,Teleop Enabled,11.888847,51.000000,0.629921,1.000000,0.251969,-5.872011,-32.126625,71.839038,275.508663,87.405385,FALSE,FALSE,Ready
02:09:33.171 PM 12/27/2014,Teleop Enabled,11.983084,50.000000,0.000000,0.000000,0.000000,-1.821553,-37.762875,69.859191,266.998438,90.380848,FALSE,FALSE,Ready
02:09:33.272 PM 12/27/2014,Teleop Enabled,12.240665,51.000000,0.000000,0.000000,0.000000,-0.243046,-38.526900,70.324837,257.590765,87.817372,FALSE,FALSE,Ready
02:09:33.373 PM 12/27/2014,Teleop Enabled,12.290925,50.000000,0.000000,0.000000,0.000000,-0.238959,-39.052950,79.335720,252.176891,88.504017,FALSE,FALSE,Ready
02:09:33.474 PM 12/27/2014,Teleop Enabled,12.316055,49.000000,0.000000,0.000000,0.000000,0.000000,-39.128100,86.421252,251.309725,89.327992,FALSE,FALSE,Ready
02:09:33.574 PM 12/27/2014,Teleop Enabled,12.341185,51.000000,0.000000,0.000000,0.000000,0.000000,-39.128100,86.026037,251.250700,89.327992,FALSE,FALSE,Ready
02:09:33.674 PM 12/27/2014,Teleop Enabled,12.297208,51.000000,0.000000,0.000000,0.000000,0.213789,-38.877600,86.024942,251.212380,88.732899,FALSE,FALSE,Ready
02:09:33.775 PM 12/27/2014,Teleop Enabled,12.253230,51.000000,0.000000,0.000000,0.000000,0.052660,-38.814975,86.449230,251.267878,88.595570,FALSE,FALSE,Ready
02:09:33.876 PM 12/27/2014,Teleop Enabled,12.297208,51.000000,0.000000,-0.488189,0.488189,-0.043871,-38.840025,86.153883,251.284530,89.282216,FALSE,FALSE,Ready
02:09:33.977 PM 12/27/2014,Teleop Enabled,11.216623,49.000000,0.000000,-0.464567,0.464567,1.865838,-37.299450,90.901088,251.563499,89.327992,FALSE,FALSE,Ready
02:09:34.078 PM 12/27/2014,Teleop Enabled,11.945389,50.000000,0.000000,0.000000,0.000000,1.818380,-35.044950,106.200869,258.239943,89.327992,FALSE,FALSE,Ready
02:09:34.179 PM 12/27/2014,Teleop Enabled,12.221818,49.000000,0.000000,0.000000,0.000000,0.209879,-34.506375,102.187409,268.430071,89.419545,FALSE,FALSE,Ready
02:09:34.281 PM 12/27/2014,Teleop Enabled,12.316055,49.000000,0.000000,0.000000,0.000000,0.000000,-34.406175,85.779103,272.483521,89.694203,FALSE,FALSE,Ready
02:09:34.381 PM 12/27/2014,Teleop Enabled,12.246948,50.000000,0.000000,0.000000,0.000000,0.000000,-34.418700,86.000614,272.431808,90.747059,FALSE,FALSE,Ready
02:09:34.482 PM 12/27/2014,Teleop Enabled,12.284643,50.000000,0.000000,0.000000,0.000000,0.000000,-34.418700,86.146098,272.423340,91.250599,FALSE,FALSE,Ready
02:09:34.583 PM 12/27/2014,Teleop Enabled,12.328620,50.000000,0.000000,0.000000,0.000000,0.000000,-34.418700,86.242925,272.433945,91.067494,FALSE,FALSE,Ready
02:09:34.685 PM 12/27/2014,Teleop Enabled,12.360032,49.000000,0.000000,0.000000,0.000000,0.000000,-34.418700,86.064841,272.425107,90.151966,FALSE,FALSE,Ready
02:09:34.786 PM 12/27/2014,Teleop Enabled,12.353750,50.000000,0.000000,0.000000,0.000000,0.000000,-34.418700,86.128338,272.434720,90.701283,FALSE,FALSE,Ready
02:09:34.887 PM 12/27/2014,Teleop Enabled,11.103538,50.000000,0.669291,0.669291,0.669291,-1.071887,-34.681725,85.837857,272.367674,91.662586,FALSE,FALSE,Ready
02:09:34.987 PM 12/27/2014,Teleop Enabled,10.626070,49.000000,0.929134,0.929134,0.929134,-2.970685,-37.174200,85.409555,271.543355,91.067494,FALSE,FALSE,Ready
02:09:35.088 PM 12/27/2014,Teleop Enabled,10.801979,50.000000,0.787402,0.787402,0.787402,-3.462432,-41.069475,86.088926,271.496339,91.387928,FALSE,FALSE,Ready
02:09:35.189 PM 12/27/2014,Teleop Enabled,12.158993,49.000000,0.000000,0.000000,0.000000,-2.981717,-45.265350,86.245114,271.425333,92.028797,FALSE,FALSE,Ready
02:09:35.290 PM 12/27/2014,Teleop Enabled,12.228100,50.000000,0.000000,0.000000,0.000000,-0.285591,-46.054425,84.367933,271.010919,92.349232,FALSE,FALSE,Ready
02:09:35.391 PM 12/27/2014,Teleop Enabled,12.246948,50.000000,0.000000,0.000000,0.000000,-0.180598,-46.555425,85.486797,270.437582,92.395008,FALSE,FALSE,Ready
02:09:35.492 PM 12/27/2014,Teleop Enabled,12.284643,50.000000,0.000000,0.000000,0.000000,0.160937,-46.530375,85.731298,270.348751,91.708363,FALSE,FALSE,Ready
02:09:35.593 PM 12/27/2014,Teleop Enabled,12.328620,51.000000,0.000000,0.000000,0.000000,0.118315,-46.317450,86.460908,270.556212,92.486561,FALSE,FALSE,Ready
02:09:35.695 PM 12/27/2014,Teleop Enabled,12.309772,49.000000,0.000000,0.000000,0.000000,-0.049981,-46.342500,86.132474,270.550350,92.257679,FALSE,FALSE,Ready
02:09:35.795 PM 12/27/2014,Teleop Enabled,12.240665,50.000000,0.000000,0.000000,0.000000,-0.153050,-46.392600,85.957552,270.527025,93.173206,FALSE,FALSE,Ready
02:09:35.896 PM 12/27/2014,Teleop Enabled,12.290925,50.000000,0.000000,0.000000,0.000000,-0.027382,-46.455225,86.166899,270.482700,93.447864,FALSE,FALSE,Ready
02:09:35.997 PM 12/27/2014,Teleop Enabled,12.322337,49.000000,0.000000,0.000000,0.000000,-0.066069,-46.517850,86.027740,270.429252,92.715443,FALSE,FALSE,Ready
02:09:36.098 PM 12/27/2014,Teleop Enabled,12.353750,50.000000,0.000000,0.000000,0.000000,0.000000,-46.517850,86.140137,270.442527,92.486561,FALSE,FALSE,Ready
02:09:36.200 PM 12/27/2014,Teleop Enabled,12.309772,49.000000,0.000000,0.000000,0.000000,0.000000,-46.517850,86.219813,270.452286,93.264759,FALSE,FALSE,Ready
02:09:36.300 PM 12/27/2014,Teleop Enabled,12.246948,49.000000,0.000000,0.000000,0.000000,0.000000,-46.517850,86.094035,270.445570,94.271839,FALSE,FALSE,Ready
02:09:36.401 PM 12/27/2014,Teleop Enabled,12.303490,50.000000,0.000000,0.000000,0.000000,0.000000,-46.517850,86.220299,270.455265,94.134510,FALSE,FALSE,Ready
02:09:36.502 PM 12/27/2014,Teleop Enabled,12.341185,50.000000,0.000000,0.000000,0.000000,0.000000,-46.517850,86.159843,270.463293,93.539417,FALSE,FALSE,Ready
02:09:36.603 PM 12/27/2014,Teleop Enabled,11.624983,50.000000,0.000000,0.889764,-0.889764,-1.520504,-46.768350,84.773001,270.421805,93.539417,FALSE,FALSE,Ready
02:09:36.703 PM 12/27/2014,Teleop Enabled,10.726590,50.000000,0.000000,0.811024,-0.811024,-3.276566,-49.874550,68.931548,266.278333,94.317615,FALSE,FALSE,Ready
02:09:36.804 PM 12/27/2014,Teleop Enabled,11.895129,51.000000,0.000000,0.000000,0.000000,-2.837434,-53.569425,55.000606,252.993958,94.363392,FALSE,FALSE,Ready
02:09:36.905 PM 12/27/2014,Teleop Enabled,12.272078,51.000000,0.000000,0.000000,0.000000,-0.263015,-54.884550,64.879649,237.243621,94.775379,FALSE,FALSE,Ready
02:09:37.006 PM 12/27/2014,Teleop Enabled,12.309772,51.000000,0.000000,0.000000,0.000000,-0.124739,-55.172625,84.683108,230.722144,94.317615,FALSE,FALSE,Ready
02:09:37.106 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,0.000000,-0.716535,0.716535,0.000000,-55.185150,87.229442,230.970190,94.180286,FALSE,FALSE,Ready
02:09:37.207 PM 12/27/2014,Teleop Enabled,9.545485,50.000000,0.000000,-1.000000,1.000000,2.269268,-54.070425,88.583198,231.519100,94.592274,FALSE,FALSE,Ready
02:09:37.307 PM 12/27/2014,Teleop Enabled,10.575811,49.000000,0.000000,-1.000000,1.000000,3.475112,-50.037375,107.195658,237.115983,94.958484,FALSE,FALSE,Ready
02:09:37.408 PM 12/27/2014,Teleop Enabled,10.833392,51.000000,0.000000,-1.000000,1.000000,5.030120,-45.565950,125.838651,251.555613,95.050037,FALSE,FALSE,Ready
02:09:37.509 PM 12/27/2014,Teleop Enabled,11.392532,50.000000,0.000000,-1.000000,1.000000,3.843675,-40.505850,132.423139,272.408867,95.278919,FALSE,FALSE,Ready
02:09:37.611 PM 12/27/2014,Teleop Enabled,11.581006,49.000000,0.000000,-1.000000,1.000000,4.028367,-33.930225,136.904800,296.267572,95.507801,FALSE,FALSE,Ready
02:09:37.712 PM 12/27/2014,Teleop Enabled,11.606136,50.000000,0.000000,-1.000000,1.000000,6.176036,-28.281450,138.689898,321.038837,96.102894,FALSE,FALSE,Ready
02:09:37.813 PM 12/27/2014,Teleop Enabled,11.662678,50.000000,0.000000,-1.000000,1.000000,4.457613,-22.532475,140.088296,346.559545,95.782459,FALSE,FALSE,Ready
02:09:37.914 PM 12/27/2014,Teleop Enabled,11.775762,51.000000,0.000000,-1.000000,1.000000,5.026487,-16.783500,140.863886,12.643212,95.416248,FALSE,FALSE,Ready
02:09:38.015 PM 12/27/2014,Teleop Enabled,11.826022,50.000000,0.000000,0.000000,0.000000,4.344433,-10.959375,141.027495,38.951696,95.507801,FALSE,FALSE,Ready
02:09:38.115 PM 12/27/2014,Teleop Enabled,12.253230,49.000000,0.000000,0.000000,0.000000,0.509581,-7.364700,140.942710,65.551449,95.736683,FALSE,FALSE,Ready
02:09:38.216 PM 12/27/2014,Teleop Enabled,12.303490,50.000000,0.000000,0.000000,0.000000,0.393927,-6.826125,120.348821,86.503296,95.645130,FALSE,FALSE,Ready
02:09:38.317 PM 12/27/2014,Teleop Enabled,12.328620,49.000000,0.000000,0.000000,0.000000,0.053114,-6.500475,93.423094,94.714101,96.057117,FALSE,FALSE,Ready
02:09:38.417 PM 12/27/2014,Teleop Enabled,12.272078,50.000000,0.000000,0.000000,0.000000,-0.108148,-6.575625,84.745389,94.514074,97.064197,FALSE,FALSE,Ready
02:09:38.518 PM 12/27/2014,Teleop Enabled,12.265795,51.000000,0.000000,0.000000,0.000000,0.000000,-6.563100,86.109605,94.083527,97.430408,FALSE,FALSE,Ready
02:09:38.621 PM 12/27/2014,Teleop Enabled,12.284643,51.000000,0.000000,0.000000,0.000000,0.000000,-6.575625,86.277593,94.206231,96.926868,FALSE,FALSE,Ready
02:09:38.722 PM 12/27/2014,Teleop Enabled,12.334902,50.000000,0.000000,0.000000,0.000000,0.000000,-6.575625,86.229423,94.158355,96.514881,FALSE,FALSE,Ready
02:09:38.823 PM 12/27/2014,Teleop Enabled,12.341185,50.000000,0.000000,0.000000,0.000000,0.000000,-6.575625,86.183685,94.171476,96.881092,FALSE,FALSE,Ready
02:09:38.923 PM 12/27/2014,Teleop Enabled,12.272078,50.000000,0.000000,0.000000,0.000000,0.000000,-6.575625,86.154978,94.190617,98.529041,FALSE,FALSE,Ready
02:09:39.024 PM 12/27/2014,Teleop Enabled,12.278360,50.000000,0.000000,0.000000,0.000000,0.000000,-6.575625,86.189281,94.187784,98.162830,FALSE,FALSE,Ready
02:09:39.125 PM 12/27/2014,Teleop Enabled,12.322337,49.000000,-0.834646,-0.834646,-0.834646,0.000000,-6.575625,86.177846,94.199519,100.680530,FALSE,FALSE,Ready
02:09:39.226 PM 12/27/2014,Teleop Enabled,10.600940,50.000000,-1.000000,-1.000000,-1.000000,3.294145,-3.857700,84.326210,93.745470,98.071277,FALSE,FALSE,Ready
02:09:39.327 PM 12/27/2014,Teleop Enabled,10.500421,49.000000,-1.000000,-1.000000,-1.000000,3.138626,0.162825,84.551613,92.887668,98.071277,FALSE,FALSE,Ready
02:09:39.428 PM 12/27/2014,Teleop Enabled,11.003019,50.000000,-0.992126,-0.992126,-0.992126,5.430541,4.609200,85.972758,92.639686,98.345935,FALSE,FALSE,Ready
02:09:39.529 PM 12/27/2014,Teleop Enabled,11.430227,49.000000,-0.732283,-0.732283,-0.732283,4.415186,8.992950,85.864496,92.417831,97.842395,FALSE,FALSE,Ready
02:09:39.630 PM 12/27/2014,Teleop Enabled,12.215535,50.000000,0.000000,0.000000,0.000000,0.718638,14.078100,85.981881,92.207465,98.071277,FALSE,FALSE,Ready
02:09:39.731 PM 12/27/2014,Teleop Enabled,12.240665,50.000000,0.000000,0.000000,0.000000,0.361022,14.666775,86.393274,92.353832,97.933948,FALSE,FALSE,Ready
02:09:39.832 PM 12/27/2014,Teleop Enabled,12.272078,50.000000,0.000000,0.000000,0.000000,0.156454,15.017475,86.005358,92.462881,98.483264,FALSE,FALSE,Ready
02:09:39.933 PM 12/27/2014,Teleop Enabled,12.303490,50.000000,0.000000,0.000000,0.000000,-0.072096,14.954850,86.260563,92.355197,99.353015,FALSE,FALSE,Ready
02:09:40.034 PM 12/27/2014,Teleop Enabled,12.322337,51.000000,-0.377953,-0.377953,-0.377953,-0.034437,14.879700,86.077735,92.338108,101.870715,FALSE,FALSE,Ready
02:09:40.135 PM 12/27/2014,Teleop Enabled,11.668960,50.000000,-0.488189,-0.488189,-0.488189,1.373175,15.906750,86.666848,92.367647,99.307239,FALSE,FALSE,Ready
02:09:40.236 PM 12/27/2014,Teleop Enabled,11.744350,50.000000,-0.456693,-0.456693,-0.456693,1.637126,17.960850,86.267132,92.570767,99.719226,FALSE,FALSE,Ready
02:09:40.336 PM 12/27/2014,Teleop Enabled,12.202970,51.000000,0.000000,0.000000,0.000000,2.201772,20.378175,86.482438,92.702380,99.856555,FALSE,FALSE,Ready
02:09:40.437 PM 12/27/2014,Teleop Enabled,12.309772,50.000000,0.000000,0.000000,0.000000,0.444017,21.505425,86.159113,92.826044,100.131213,FALSE,FALSE,Ready
02:09:40.538 PM 12/27/2014,Teleop Enabled,12.309772,50.000000,0.000000,0.000000,0.000000,0.126188,21.743400,85.777644,92.787745,99.856555,FALSE,FALSE,Ready
02:09:40.639 PM 12/27/2014,Teleop Enabled,12.278360,50.000000,0.000000,0.000000,0.000000,-0.177052,21.643200,86.425510,92.860234,99.673450,FALSE,FALSE,Ready
02:09:40.740 PM 12/27/2014,Teleop Enabled,12.259513,50.000000,0.000000,0.000000,0.000000,-0.090216,21.480375,86.096468,92.869185,99.948108,FALSE,FALSE,Ready
02:09:40.841 PM 12/27/2014,Teleop Enabled,12.309772,50.000000,0.000000,0.000000,0.000000,-0.098297,21.430275,85.909625,92.863888,100.176990,FALSE,FALSE,Ready
02:09:40.941 PM 12/27/2014,Teleop Enabled,12.347467,51.000000,0.000000,0.000000,0.000000,0.000000,21.442800,86.268713,92.778090,101.000964,FALSE,FALSE,Ready
02:09:41.042 PM 12/27/2014,Teleop Enabled,12.328620,51.000000,0.000000,0.000000,0.000000,0.000000,21.442800,86.210568,92.844321,100.634753,FALSE,FALSE,Ready
02:09:41.143 PM 12/27/2014,Teleop Enabled,12.246948,50.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.240370,92.794358,100.131213,FALSE,FALSE,Ready
02:09:41.243 PM 12/27/2014,Teleop Enabled,12.322337,51.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.137096,92.799196,100.588977,FALSE,FALSE,Ready
02:09:41.344 PM 12/27/2014,Teleop Enabled,12.334902,50.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.174440,92.801361,101.412952,FALSE,FALSE,Ready
02:09:41.444 PM 12/27/2014,Teleop Enabled,12.360032,51.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.228084,92.812019,101.550281,FALSE,FALSE,Ready
02:09:41.545 PM 12/27/2014,Teleop Enabled,12.265795,50.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.263847,92.815866,100.955188,FALSE,FALSE,Ready
02:09:41.646 PM 12/27/2014,Teleop Enabled,12.309772,51.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.176752,92.820772,100.955188,FALSE,FALSE,Ready
02:09:41.747 PM 12/27/2014,Teleop Enabled,12.334902,50.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.154978,92.832945,101.824939,FALSE,FALSE,Ready
02:09:41.848 PM 12/27/2014,Teleop Enabled,12.366315,50.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.227355,92.841491,102.328479,FALSE,FALSE,Ready
02:09:41.949 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.141597,92.838675,101.824939,FALSE,FALSE,Ready
02:09:42.051 PM 12/27/2014,Teleop Enabled,12.297208,51.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.183442,92.851069,101.458728,FALSE,FALSE,Ready
02:09:42.154 PM 12/27/2014,Teleop Enabled,12.334902,50.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.213366,92.869203,102.420032,FALSE,FALSE,Ready
02:09:42.255 PM 12/27/2014,Teleop Enabled,12.372597,51.000000,0.000000,0.000000,0.000000,0.000000,21.430275,86.195606,92.870796,103.060901,FALSE,FALSE,Ready
02:09:42.354 PM 12/27/2014,Teleop Enabled,12.328620,50.000000,0.000000,0.283465,-0.283465,0.000000,21.430275,86.194511,92.871272,102.420032,FALSE,FALSE,Ready
02:09:42.455 PM 12/27/2014,Teleop Enabled,11.744350,51.000000,0.000000,0.330709,-0.330709,-1.210075,20.628675,84.544922,92.560785,102.191150,FALSE,FALSE,Ready
02:09:42.556 PM 12/27/2014,Teleop Enabled,12.033344,50.000000,0.000000,0.338583,-0.338583,-1.450559,19.100625,74.041247,87.560979,102.374255,FALSE,FALSE,Ready
02:09:42.657 PM 12/27/2014,Teleop Enabled,12.020779,50.000000,0.000000,0.000000,0.000000,-1.427155,17.259450,71.539312,79.896134,102.328479,FALSE,FALSE,Ready
02:09:42.759 PM 12/27/2014,Teleop Enabled,12.297208,49.000000,0.000000,0.000000,0.000000,-0.218685,16.533000,74.007187,72.373300,102.648913,FALSE,FALSE,Ready
02:09:42.860 PM 12/27/2014,Teleop Enabled,12.341185,51.000000,0.000000,0.000000,0.000000,0.029353,16.445325,87.175798,70.909782,103.564441,FALSE,FALSE,Ready
02:09:42.960 PM 12/27/2014,Teleop Enabled,12.366315,51.000000,0.000000,0.000000,0.000000,-0.031344,16.407750,86.149625,70.921773,104.067981,FALSE,FALSE,Ready
02:09:43.060 PM 12/27/2014,Teleop Enabled,12.284643,50.000000,0.000000,0.000000,0.000000,0.000000,16.420275,86.217745,70.989558,103.244006,FALSE,FALSE,Ready
02:09:43.161 PM 12/27/2014,Teleop Enabled,12.309772,49.000000,0.000000,-0.275591,0.275591,0.336384,16.445325,86.093062,70.948245,103.106677,FALSE,FALSE,Ready
02:09:43.262 PM 12/27/2014,Teleop Enabled,11.957954,50.000000,0.000000,0.000000,0.000000,0.921511,17.297025,94.484422,72.764414,103.793322,FALSE,FALSE,Ready
02:09:43.363 PM 12/27/2014,Teleop Enabled,12.328620,50.000000,0.000000,0.000000,0.000000,0.585242,17.873175,93.748609,77.183690,104.205310,FALSE,FALSE,Ready
02:09:43.464 PM 12/27/2014,Teleop Enabled,12.378880,50.000000,0.000000,0.000000,0.000000,-0.030874,17.910750,86.028105,78.975841,104.708850,FALSE,FALSE,Ready
02:09:43.565 PM 12/27/2014,Teleop Enabled,12.303490,50.000000,0.000000,0.000000,0.000000,-0.113144,17.798025,85.834816,78.590700,103.976428,FALSE,FALSE,Ready
02:09:43.665 PM 12/27/2014,Teleop Enabled,12.303490,49.000000,0.000000,0.000000,0.000000,0.000000,17.810550,86.379651,78.621437,103.793322,FALSE,FALSE,Ready
02:09:43.766 PM 12/27/2014,Teleop Enabled,12.353750,50.000000,0.000000,0.000000,0.000000,0.000000,17.810550,86.162519,78.595802,104.754626,FALSE,FALSE,Ready
02:09:43.866 PM 12/27/2014,Teleop Enabled,12.385162,50.000000,0.000000,0.000000,0.000000,0.026427,17.835600,86.282094,78.690890,105.349719,FALSE,FALSE,Ready
02:09:43.967 PM 12/27/2014,Teleop Enabled,12.272078,51.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.111430,78.629059,104.754626,FALSE,FALSE,Ready
02:09:44.068 PM 12/27/2014,Teleop Enabled,12.316055,51.000000,0.000000,0.000000,0.000000,0.000000,17.810550,86.138313,78.635434,104.342639,FALSE,FALSE,Ready
02:09:44.169 PM 12/27/2014,Teleop Enabled,12.347467,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.269564,78.632593,105.487048,FALSE,FALSE,Ready
02:09:44.270 PM 12/27/2014,Teleop Enabled,12.360032,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.143300,78.637243,105.715930,FALSE,FALSE,Ready
02:09:44.371 PM 12/27/2014,Teleop Enabled,12.284643,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.188672,78.647187,105.075061,FALSE,FALSE,Ready
02:09:44.472 PM 12/27/2014,Teleop Enabled,12.322337,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.181252,78.637766,105.120837,FALSE,FALSE,Ready
02:09:44.573 PM 12/27/2014,Teleop Enabled,12.372597,49.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.208014,78.653696,106.265246,FALSE,FALSE,Ready
02:09:44.674 PM 12/27/2014,Teleop Enabled,12.391445,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.190011,78.662968,106.265246,FALSE,FALSE,Ready
02:09:44.775 PM 12/27/2014,Teleop Enabled,12.284643,49.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.209717,78.670690,105.487048,FALSE,FALSE,Ready
02:09:44.877 PM 12/27/2014,Teleop Enabled,12.334902,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.204121,78.674120,105.807482,FALSE,FALSE,Ready
02:09:44.977 PM 12/27/2014,Teleop Enabled,12.366315,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.213244,78.690595,106.814562,FALSE,FALSE,Ready
02:09:45.078 PM 12/27/2014,Teleop Enabled,12.385162,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.190497,78.682197,106.768786,FALSE,FALSE,Ready
02:09:45.179 PM 12/27/2014,Teleop Enabled,12.284643,49.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.146828,78.669833,106.036364,FALSE,FALSE,Ready
02:09:45.280 PM 12/27/2014,Teleop Enabled,12.341185,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.162276,78.671273,106.539904,FALSE,FALSE,Ready
02:09:45.381 PM 12/27/2014,Teleop Enabled,12.303490,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.198647,78.678852,107.455431,FALSE,FALSE,Ready
02:09:45.482 PM 12/27/2014,Teleop Enabled,12.366315,49.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.185145,78.680043,107.226550,FALSE,FALSE,Ready
02:09:45.583 PM 12/27/2014,Teleop Enabled,12.391445,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.212879,78.683868,106.539904,FALSE,FALSE,Ready
02:09:45.683 PM 12/27/2014,Teleop Enabled,12.297208,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.178941,78.684167,107.226550,FALSE,FALSE,Ready
02:09:45.784 PM 12/27/2014,Teleop Enabled,12.328620,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.157775,78.678294,108.050524,FALSE,FALSE,Ready
02:09:45.884 PM 12/27/2014,Teleop Enabled,12.372597,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.231490,78.682048,107.546984,FALSE,FALSE,Ready
02:09:45.985 PM 12/27/2014,Teleop Enabled,12.397727,51.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.212514,78.692358,111.071764,TRUE,FALSE,Clear
02:09:46.086 PM 12/27/2014,Teleop Enabled,12.278360,50.000000,0.000000,0.000000,0.000000,0.000000,17.823075,86.264212,78.715175,110.339342,TRUE,FALSE,Clear
02:09:46.187 PM 12/27/2014,Teleop Enabled,12.278360,49.000000,0.000000,0.000000,0.000000,0.072698,17.848125,86.416386,78.710937,108.233630,TRUE,FALSE,Clear
02:09:46.288 PM 12/27/2014,Teleop Enabled,12.360032,50.000000,0.000000,0.000000,0.000000,0.050659,17.910750,86.084668,78.782298,107.730090,TRUE,FALSE,Clear
02:09:46.389 PM 12/27/2014,Teleop Enabled,12.360032,50.000000,0.000000,0.000000,0.000000,0.000000,17.935800,85.963148,78.665787,106.494128,TRUE,FALSE,Clear
02:09:46.489 PM 12/27/2014,Teleop Enabled,12.265795,50.000000,0.000000,0.000000,0.000000,0.000000,17.935800,86.295596,78.720265,105.807482,TRUE,FALSE,Clear
02:09:46.589 PM 12/27/2014,Teleop Enabled,12.322337,49.000000,0.000000,0.000000,0.000000,0.000000,17.923275,86.188916,78.765177,103.884875,TRUE,FALSE,Clear
02:09:46.690 PM 12/27/2014,Teleop Enabled,12.341185,50.000000,0.000000,0.000000,0.000000,0.025633,17.923275,86.177603,78.723806,100.451648,TRUE,FALSE,Clear
02:09:46.791 PM 12/27/2014,Teleop Enabled,12.366315,49.000000,0.000000,0.000000,0.000000,-0.167124,17.697825,86.123472,78.859582,100.588977,TRUE,FALSE,Clear
02:09:46.892 PM 12/27/2014,Teleop Enabled,12.278360,50.000000,0.000000,0.000000,0.000000,-0.051981,17.221875,84.324629,77.892586,97.613513,TRUE,FALSE,Clear
02:09:46.993 PM 12/27/2014,Teleop Enabled,12.278360,49.000000,0.000000,0.000000,0.000000,0.247194,17.409750,85.708551,77.554028,97.659290,TRUE,FALSE,Clear
02:09:47.094 PM 12/27/2014,Teleop Enabled,12.341185,50.000000,0.000000,0.000000,0.000000,0.000000,17.547525,86.757714,77.658903,96.835315,TRUE,FALSE,Fire
02:09:47.195 PM 12/27/2014,Teleop Enabled,12.209253,49.000000,0.000000,0.000000,0.000000,0.000000,17.585100,86.531095,78.073679,94.500721,TRUE,FALSE,Fire
02:09:47.296 PM 12/27/2014,Teleop Enabled,12.246948,49.000000,0.000000,0.000000,0.000000,-0.571620,17.309550,85.675951,77.850234,88.778676,TRUE,FALSE,Fire
02:09:47.397 PM 12/27/2014,Teleop Enabled,12.246948,50.000000,0.000000,0.000000,0.000000,-0.239959,17.084100,86.511632,77.842132,78.662099,TRUE,FALSE,Fire
02:09:47.497 PM 12/27/2014,Teleop Enabled,12.127581,50.000000,0.000000,0.000000,0.000000,2.255294,17.109150,86.761364,77.697881,70.101920,TRUE,FALSE,Fire
02:09:47.597 PM 12/27/2014,Teleop Enabled,12.177841,50.000000,0.000000,0.000000,0.000000,-202.669903,17.008950,85.709159,77.665075,64.059440,TRUE,FALSE,Fire
